127.0.0.1 - - [17/Feb/2024:10:29:15 +0000] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:08 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:12 +0000] "GET /Zumba_App/addBatch.jsp HTTP/1.1" 200 1053
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:20 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:21 +0000] "GET /Zumba_App/BatchController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:21 +0000] "GET /Zumba_App/BatchAndParticipantsInfo.jsp HTTP/1.1" 200 984
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:38 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:32:40 +0000] "GET /Zumba_App/addBatch.jsp HTTP/1.1" 200 1053
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:01 +0000] "POST /Zumba_App/BatchController HTTP/1.1" 200 1087
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:04 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:07 +0000] "GET /Zumba_App/ParticipantsController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:07 +0000] "GET /Zumba_App/addParticipants.jsp HTTP/1.1" 200 1163
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:48 +0000] "POST /Zumba_App/ParticipantsController HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:50 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:52 +0000] "GET /Zumba_App/BatchController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:52 +0000] "GET /Zumba_App/BatchAndParticipantsInfo.jsp HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:56 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:33:59 +0000] "GET /Zumba_App/deleteBatch.jsp HTTP/1.1" 200 650
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:34:03 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:34:07 +0000] "GET /Zumba_App/updateBatch.jsp HTTP/1.1" 200 725
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:34:29 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:34:32 +0000] "GET /Zumba_App/updateParticipant.jsp HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:35:14 +0000] "POST /Zumba_App/ParticipantsController HTTP/1.1" 200 782
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:35:25 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:35:28 +0000] "GET /Zumba_App/BatchController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:35:28 +0000] "GET /Zumba_App/BatchAndParticipantsInfo.jsp HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:37:47 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:37:51 +0000] "GET /Zumba_App/deleteParticipant.jsp HTTP/1.1" 200 675
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:37:57 +0000] "POST /Zumba_App/ParticipantsController HTTP/1.1" 200 705
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:38:02 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:38:39 +0000] "GET /Zumba_App/deleteParticipant.jsp HTTP/1.1" 200 675
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:38:48 +0000] "POST /Zumba_App/ParticipantsController HTTP/1.1" 200 708
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:38:57 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:38:59 +0000] "GET /Zumba_App/BatchController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:38:59 +0000] "GET /Zumba_App/BatchAndParticipantsInfo.jsp HTTP/1.1" 200 983
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:39:30 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:39:35 +0000] "GET /Zumba_App/deleteParticipant.jsp HTTP/1.1" 200 675
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:39:38 +0000] "POST /Zumba_App/ParticipantsController HTTP/1.1" 200 708
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:39:40 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:39:43 +0000] "GET /Zumba_App/BatchController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:39:43 +0000] "GET /Zumba_App/BatchAndParticipantsInfo.jsp HTTP/1.1" 200 901
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:41:09 +0000] "GET /Zumba_App/home.jsp HTTP/1.1" 200 757
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:41:13 +0000] "GET /Zumba_App/updateParticipant.jsp HTTP/1.1" 200 751
0:0:0:0:0:0:0:1 - - [17/Feb/2024:10:41:23 +0000] "POST /Zumba_App/ParticipantsController HTTP/1.1" 200 789
